NZ_FWWR01000017.1_76	iCN900.CD630_33940	53.1	580	269	3	324	903	5	581	5.66e-200	583
NZ_FWWR01000017.1_76	iHN637.CLJU_RS01595	50.1	581	288	2	324	903	1	580	1.60e-181	536
NZ_FWWR01000017.1_76	iYO844.BSU29180	47.8	582	300	3	324	903	1	580	1.78e-177	525
NZ_FWWR01000017.1_92	iHN637.CLJU_RS07395	49.4	399	195	2	1	394	3	399	2.17e-131	382
NZ_FWWR01000017.1_92	iLJ478.TM0356	47.9	397	201	2	3	394	2	397	9.38e-130	378
NZ_FWWR01000017.1_92	iCN900.CD630_25140	47.5	404	205	3	1	397	2	405	1.14e-126	370
NZ_FWWR01000017.1_94	iCN900.CD630_19470	49.3	217	108	2	2	217	13	228	6.93e-72	218
NZ_FWWR01000017.1_95	iJN1463.PP_4210	27.3	436	251	13	3	416	263	654	4.08e-30	122
NZ_FWWR01000017.1_98	iYO844.BSU31350	41.9	387	206	7	28	398	42	425	4.84e-98	299
NZ_FWWR01000017.1_98	iYS854.USA300HOU_RS04775	41.4	389	214	6	28	405	42	427	6.97e-93	286
NZ_FWWR01000017.1_98	iCN900.CD630_32850	41.1	392	212	7	30	405	44	432	3.68e-91	281
NZ_FWWR01000017.1_100	iPC815.YPO1913	30.1	538	357	8	49	575	56	585	8.18e-66	225
NZ_FWWR01000017.1_101	iPC815.YPO1914	29.3	564	367	13	15	560	27	576	1.66e-63	219
NZ_FWWR01000017.1_101	iAF987.Gmet_2349	47.0	234	123	1	329	562	335	567	3.48e-63	217
NZ_FWWR01000017.1_101	iEK1008.Rv1348	29.6	496	309	11	87	560	363	840	6.01e-60	213
NZ_FWWR01000017.1_101	iCHOv1.100682535	44.1	238	131	1	326	561	391	628	2.16e-57	208
NZ_FWWR01000017.1_101	iMM1415.18670	42.9	238	134	1	326	561	388	625	1.30e-56	206
NZ_FWWR01000017.1_101	iJN1463.PP_4935	31.0	481	317	8	89	560	114	588	2.23e-58	205
NZ_FWWR01000017.1_101	iPC815.YPO1913	31.0	513	325	12	66	560	74	575	1.42e-55	197
NZ_FWWR01000017.1_103	iCN900.CD630_04300	22.4	143	107	2	73	213	77	217	4.78e-06	45.8
NZ_FWWR01000017.1_104	iCN900.CD630_04310	33.8	465	291	8	2	454	5	464	9.48e-77	247
NZ_FWWR01000017.1_107	iNF517.LLMG_RS09820	36.1	319	198	6	2	317	3	318	8.66e-57	186
NZ_FWWR01000017.1_107	iHN637.CLJU_RS13140	36.8	326	190	8	6	321	5	324	5.65e-56	184
NZ_FWWR01000017.1_107	iCN900.CD630_35580	37.3	330	186	13	4	322	2	321	1.21e-53	178
NZ_FWWR01000017.1_109	iCN900.CD630_14770	32.4	74	46	1	1	74	1	70	6.12e-09	47.4
NZ_FWWR01000017.1_110	iCN900.CD630_14780	57.1	70	30	0	3	72	4	73	2.34e-24	86.3
NZ_FWWR01000017.1_111	iCN900.CD630_14790	53.8	716	308	8	1	703	1	706	2.22e-251	712
NZ_FWWR01000017.1_112	iCN900.CD630_00510	56.6	488	210	2	3	488	2	489	3.28e-207	582
NZ_FWWR01000017.1_113	iJN1463.PP_2439	58.7	189	76	1	1	189	1	187	3.83e-81	238
NZ_FWWR01000017.1_113	STM_v1_0.STM0608	55.6	189	82	1	1	189	1	187	2.81e-76	226
NZ_FWWR01000017.1_113	iML1515.b0605	54.5	189	84	1	1	189	1	187	3.99e-76	226
NZ_FWWR01000017.1_114	iJN1463.PP_2440	51.9	514	237	6	3	506	2	515	1.05e-171	494
NZ_FWWR01000017.1_114	STM_v1_0.STM0609	50.0	516	246	7	3	506	2	517	1.64e-168	486
NZ_FWWR01000017.1_114	iML1515.b0606	49.4	516	249	7	3	506	2	517	6.58e-168	484
NZ_FWWR01000017.1_117	iHN637.CLJU_RS11915	23.1	260	185	7	108	353	61	319	2.85e-11	63.5
NZ_FWWR01000017.1_118	iHN637.CLJU_RS06580	55.1	336	147	2	1	335	1	333	8.91e-123	356
NZ_FWWR01000017.1_118	iCN900.CD630_17670	55.3	340	147	4	1	338	1	337	4.67e-122	354
NZ_FWWR01000017.1_118	iYO844.BSU33940	55.5	337	144	3	1	336	1	332	1.38e-120	350
NZ_FWWR01000017.1_118	iEK1008.Rv1436	53.9	345	146	5	1	338	1	339	5.19e-119	346
NZ_FWWR01000017.1_118	iAF987.Gmet_1946	54.5	336	147	3	1	335	1	331	9.17e-118	343
NZ_FWWR01000017.1_118	iHN637.CLJU_RS19275	50.4	337	163	2	3	338	2	335	1.39e-115	337
NZ_FWWR01000017.1_118	iYO844.BSU29020	52.1	336	155	2	1	335	1	331	2.32e-115	337
NZ_FWWR01000017.1_118	iSynCJ816.SGL_RS17045	50.1	335	162	3	4	336	3	334	1.48e-110	325
NZ_FWWR01000017.1_119	iLJ478.TM0689	59.8	396	154	3	2	394	3	396	6.41e-151	441
NZ_FWWR01000017.1_119	iYO844.BSU33930	55.0	393	175	2	2	394	3	393	3.73e-142	409
NZ_FWWR01000017.1_120	iHN637.CLJU_RS19265	46.4	250	128	3	1	246	1	248	2.24e-75	228
NZ_FWWR01000017.1_120	iCN900.CD630_31720	46.0	248	131	2	1	246	1	247	8.75e-75	227
NZ_FWWR01000017.1_120	iAF987.Gmet_1948	49.0	251	121	3	1	246	1	249	9.94e-75	227
NZ_FWWR01000017.1_120	iLJ478.TM0689	45.3	243	130	2	2	241	402	644	1.72e-65	214
NZ_FWWR01000017.1_120	iSynCJ816.SGL_RS13180	45.6	250	122	5	1	246	1	240	1.10e-66	206
NZ_FWWR01000017.1_121	iCN900.CD630_31710	54.5	508	216	6	2	497	4	508	2.55e-191	544
NZ_FWWR01000017.1_121	iHN637.CLJU_RS19260	53.6	506	224	5	2	497	4	508	4.01e-183	523
NZ_FWWR01000017.1_121	iYO844.BSU33910	52.0	508	232	5	2	498	4	510	4.28e-180	515
NZ_FWWR01000017.1_121	iAF692.Mbar_A1223	53.8	509	220	7	2	497	9	515	3.45e-178	511
NZ_FWWR01000017.1_121	iAF987.Gmet_3203	53.3	508	224	7	2	497	3	509	1.01e-173	499
NZ_FWWR01000017.1_121	iAF692.Mbar_A2222	52.3	518	224	6	2	497	6	522	1.57e-173	499
NZ_FWWR01000017.1_122	iCN900.CD630_31700	70.8	428	122	2	1	425	3	430	6.82e-213	592
NZ_FWWR01000017.1_122	iYO844.BSU33900	71.2	427	120	2	2	425	4	430	1.37e-212	591
NZ_FWWR01000017.1_122	iHN637.CLJU_RS19255	68.9	425	131	1	2	425	7	431	2.31e-209	583
NZ_FWWR01000017.1_122	iAF987.Gmet_2372	66.0	426	143	2	2	425	4	429	1.57e-199	558
NZ_FWWR01000017.1_122	iYS854.USA300HOU_RS04205	63.2	432	152	4	1	425	3	434	9.98e-190	533
NZ_FWWR01000017.1_125	iLJ478.TM0880	45.2	367	188	4	11	375	29	384	8.95e-100	300
NZ_FWWR01000017.1_125	STM_v1_0.STM0054	43.0	416	172	6	17	374	22	430	2.56e-97	296
NZ_FWWR01000017.1_125	iYL1228.KPN_00030	42.6	411	181	5	17	374	22	430	5.12e-97	295
NZ_FWWR01000017.1_125	STM_v1_0.STM3351	42.8	416	173	6	17	374	22	430	4.08e-96	293
NZ_FWWR01000017.1_127	iJN1463.PP_0601	28.1	423	292	4	10	423	13	432	2.18e-36	140
NZ_FWWR01000017.1_127	iSDY_1059.SDY_2083	27.1	376	268	3	11	380	14	389	1.09e-33	133
NZ_FWWR01000017.1_127	iSbBS512_1146.SbBS512_E2257	26.9	376	269	3	11	380	14	389	5.10e-33	131
NZ_FWWR01000017.1_127	iSF_1195.SF1075	26.9	376	269	3	11	380	14	389	5.10e-33	131
NZ_FWWR01000017.1_127	iSSON_1240.SSON_1089	26.9	376	269	3	11	380	14	389	5.10e-33	131
NZ_FWWR01000017.1_127	iML1515.b1069	26.6	376	270	3	11	380	14	389	6.95e-33	130
NZ_FWWR01000017.1_129	iCN900.CD630_05580	41.1	314	174	7	1	308	1	309	9.59e-73	226
NZ_FWWR01000017.1_129	iYO844.BSU14830	40.1	307	171	5	9	308	9	309	1.23e-67	213
NZ_FWWR01000017.1_132	iYS854.USA300HOU_RS06905	43.8	434	230	5	1	427	50	476	2.04e-109	330
NZ_FWWR01000017.1_132	iYO844.BSU18120	43.3	418	224	7	2	417	43	449	2.77e-104	317
NZ_FWWR01000017.1_132	iYO844.BSU02420	44.0	430	229	6	1	427	43	463	1.62e-103	315
NZ_FWWR01000017.1_132	iCN900.CD630_16960	44.7	416	216	8	15	427	69	473	8.39e-102	311
NZ_FWWR01000017.1_132	iYO844.BSU27810	42.8	435	219	6	12	428	51	473	6.85e-101	308
NZ_FWWR01000017.1_135	iHN637.CLJU_RS07840	28.2	386	257	10	10	384	17	393	1.31e-37	140
NZ_FWWR01000017.1_135	iHN637.CLJU_RS20885	26.0	393	271	10	2	383	3	386	7.72e-36	135
NZ_FWWR01000017.1_135	iYO844.BSU04360	26.9	387	251	12	6	376	27	397	4.82e-34	130
NZ_FWWR01000017.1_135	iPC815.YPO2982	26.2	404	279	10	7	402	16	408	2.60e-33	128
NZ_FWWR01000017.1_135	iYL1228.KPN_02743	26.6	399	272	10	7	397	16	401	7.26e-33	127
NZ_FWWR01000017.1_135	STM_v1_0.STM2408	26.3	399	273	10	7	397	16	401	1.38e-32	126
NZ_FWWR01000017.1_136	iLB1027_lipid.PHATRDRAFT_40880	29.6	280	191	4	19	296	98	373	2.25e-35	132
NZ_FWWR01000017.1_136	iSynCJ816.SGL_RS05590	29.1	285	188	7	19	296	62	339	7.51e-33	125
NZ_FWWR01000017.1_136	iCHOv1.100752066	31.7	281	175	9	21	296	59	327	4.19e-31	119
NZ_FWWR01000017.1_148	iSynCJ816.SGL_RS10930	59.6	686	276	1	1	686	1	685	1.70e-302	840
NZ_FWWR01000017.1_148	iEK1008.Rv0684	58.8	687	276	4	7	686	10	696	2.24e-288	805
NZ_FWWR01000017.1_149	iSynCJ816.SGL_RS10925	69.8	401	113	4	1	396	1	398	9.37e-200	556
NZ_FWWR01000017.1_150	iYO844.BSU33800	60.1	208	83	0	2	209	4	211	8.84e-82	243
NZ_FWWR01000017.1_150	iYO844.BSU33700	57.2	208	89	0	2	209	4	211	8.17e-77	230
NZ_FWWR01000017.1_151	iYO844.BSU33810	47.0	287	152	0	14	300	16	302	1.17e-98	292
NZ_FWWR01000017.1_151	iYO844.BSU33710	45.1	288	158	0	14	301	18	305	9.67e-96	285
NZ_FWWR01000017.1_151	iYS854.USA300HOU_RS13260	45.8	297	158	2	7	300	9	305	6.92e-95	283
NZ_FWWR01000017.1_152	iYO844.BSU33820	52.7	74	35	0	1	74	139	212	1.50e-23	88.6
NZ_FWWR01000017.1_152	iYO844.BSU33720	56.5	69	30	0	1	69	139	207	2.11e-23	88.2
NZ_FWWR01000017.1_152	iYS854.USA300HOU_RS13265	59.2	76	29	1	1	74	136	211	7.36e-23	86.7
NZ_FWWR01000017.1_154	iYS854.USA300HOU_RS13265	52.8	127	59	1	1	126	1	127	2.53e-35	120
NZ_FWWR01000017.1_154	iYS854.USA300HOU_RS03905	47.7	130	64	2	1	126	1	130	2.44e-30	113
NZ_FWWR01000017.1_155	iYS854.USA300HOU_RS13270	51.0	398	187	3	1	397	1	391	5.84e-141	407
NZ_FWWR01000017.1_155	iYO844.BSU33730	51.1	374	181	2	1	372	1	374	2.67e-130	379
NZ_FWWR01000017.1_155	iYO844.BSU33830	49.3	375	187	2	1	373	1	374	1.47e-129	377
NZ_FWWR01000017.1_156	iCN900.CD630_19470	44.5	220	113	2	4	216	10	227	1.50e-59	187
NZ_FWWR01000017.1_160	iYO844.BSU25710	39.0	123	73	1	20	142	23	143	3.83e-23	91.3
NZ_FWWR01000017.1_161	iYO844.BSU33800	60.1	208	83	0	2	209	4	211	8.84e-82	243
NZ_FWWR01000017.1_161	iYO844.BSU33700	57.2	208	89	0	2	209	4	211	8.17e-77	230
NZ_FWWR01000017.1_162	iYO844.BSU33810	47.0	287	152	0	14	300	16	302	1.17e-98	292
NZ_FWWR01000017.1_162	iYO844.BSU33710	45.1	288	158	0	14	301	18	305	9.67e-96	285
NZ_FWWR01000017.1_162	iYS854.USA300HOU_RS13260	45.8	297	158	2	7	300	9	305	6.92e-95	283
NZ_FWWR01000017.1_163	iYO844.BSU33820	52.7	74	35	0	1	74	139	212	1.50e-23	88.6
NZ_FWWR01000017.1_163	iYO844.BSU33720	56.5	69	30	0	1	69	139	207	2.11e-23	88.2
NZ_FWWR01000017.1_163	iYS854.USA300HOU_RS13265	59.2	76	29	1	1	74	136	211	7.36e-23	86.7
NZ_FWWR01000017.1_166	iCN900.CD630_01230	62.7	418	155	1	20	437	6	422	7.32e-180	508
NZ_FWWR01000017.1_167	iAF987.Gmet_3171	68.0	50	16	0	1	50	1	50	2.10e-25	87.4
NZ_FWWR01000017.1_169	iEK1008.Rv0684	25.7	501	256	12	7	405	13	499	2.10e-34	138
NZ_FWWR01000017.1_169	iSynCJ816.SGL_RS10930	23.4	708	305	18	5	499	8	691	2.95e-31	129
NZ_FWWR01000017.1_169	iSynCJ816.SGL_RS17200	24.0	562	287	14	8	468	9	531	3.03e-30	125
NZ_FWWR01000017.1_170	iYO844.BSU36590	44.4	478	258	3	17	490	9	482	8.27e-141	413
NZ_FWWR01000017.1_170	iCN900.CD630_34040	43.8	480	257	6	19	490	19	493	7.39e-131	388
NZ_FWWR01000017.1_170	iYS854.USA300HOU_RS11270	43.6	473	263	2	20	490	24	494	1.08e-130	388
NZ_FWWR01000017.1_175	iCN900.CD630_25770	48.5	239	118	1	2	235	4	242	1.10e-75	229
NZ_FWWR01000017.1_176	iYS854.USA300HOU_RS10305	27.0	281	183	10	18	288	22	290	1.12e-12	67.0
NZ_FWWR01000017.1_178	iJN1463.PP_4803	31.7	353	225	6	79	428	39	378	1.48e-40	148
NZ_FWWR01000017.1_178	iSDY_1059.SDY_0841	33.7	356	204	10	79	419	41	379	5.13e-39	144
NZ_FWWR01000017.1_178	iML1515.b0839	33.3	360	208	10	79	423	41	383	7.11e-39	144
NZ_FWWR01000017.1_178	iSbBS512_1146.SbBS512_E2506	33.4	356	205	10	79	419	41	379	2.62e-38	142
NZ_FWWR01000017.1_178	STM_v1_0.STM0863	33.4	356	205	10	79	419	41	379	5.02e-38	142
NZ_FWWR01000017.1_178	iYL1228.KPN_00871	32.0	356	210	10	79	419	41	379	1.24e-35	135
NZ_FWWR01000017.1_178	iHN637.CLJU_RS05525	34.4	253	152	5	79	328	54	295	1.81e-35	135
NZ_FWWR01000017.1_181	iCN900.CD630_24960	44.2	308	168	3	31	334	8	315	1.20e-82	253
NZ_FWWR01000017.1_181	iHN637.CLJU_RS13685	39.8	299	178	1	33	329	6	304	3.45e-75	233
NZ_FWWR01000017.1_181	iHN637.CLJU_RS03675	40.8	299	175	1	29	325	2	300	1.95e-74	231
NZ_FWWR01000017.1_184	iCN900.CD630_36700	38.5	374	223	6	7	375	2	373	5.15e-81	252
NZ_FWWR01000017.1_185	iYS854.USA300HOU_RS13390	23.2	246	172	9	2	234	3	244	1.45e-08	54.3
NZ_FWWR01000017.1_191	iSynCJ816.SGL_RS13900	23.8	362	248	5	23	384	28	361	5.20e-10	60.5
NZ_FWWR01000017.1_193	iCN900.CD630_28320	34.4	334	208	4	1	326	46	376	1.38e-66	214
NZ_FWWR01000017.1_194	iPC815.YPO0239	29.7	445	301	6	1	436	1	442	7.40e-59	199
NZ_FWWR01000017.1_194	iYL1228.KPN_03690	28.0	454	314	7	1	444	1	451	1.63e-55	191
NZ_FWWR01000017.1_194	STM_v1_0.STM3409	28.3	445	307	6	1	436	1	442	2.27e-55	190
NZ_FWWR01000017.1_194	iSDY_1059.SDY_3466	28.1	445	308	6	1	436	1	442	2.27e-55	190
NZ_FWWR01000017.1_194	iML1515.b3290	28.1	445	308	6	1	436	1	442	4.43e-55	189
NZ_FWWR01000017.1_194	iSbBS512_1146.SbBS512_E3674	28.1	445	308	6	1	436	1	442	4.43e-55	189
NZ_FWWR01000017.1_194	iSF_1195.SF3321	28.1	445	308	6	1	436	1	442	4.43e-55	189
NZ_FWWR01000017.1_194	iSSON_1240.SSON_3430	28.1	445	308	6	1	436	1	442	4.43e-55	189
NZ_FWWR01000017.1_194	iJN1463.PP_0065	26.1	444	317	6	1	436	1	441	1.74e-52	182
NZ_FWWR01000017.1_195	iAF692.Mbar_A3429	38.7	408	246	4	66	472	71	475	2.16e-99	306
NZ_FWWR01000017.1_195	iAF692.Mbar_A3423	36.1	479	296	5	1	476	1	472	1.39e-98	304
NZ_FWWR01000017.1_195	iML1515.b3849	36.0	481	299	8	1	475	1	478	3.27e-88	278
NZ_FWWR01000017.1_195	iSbBS512_1146.SbBS512_E4319	36.0	481	299	8	1	475	1	478	3.27e-88	278
NZ_FWWR01000017.1_195	iSDY_1059.SDY_3896	36.0	481	299	8	1	475	1	478	3.27e-88	278
NZ_FWWR01000017.1_195	iSF_1195.SF3925	36.0	481	299	8	1	475	1	478	3.27e-88	278
NZ_FWWR01000017.1_195	iSSON_1240.SSON_4022	36.0	481	299	8	1	475	1	478	3.27e-88	278
NZ_FWWR01000017.1_195	iPC815.YPO3762	35.3	485	297	9	1	475	1	478	3.27e-88	278
